price,room_type,number_of_reviews,reviews_per_month,city
144.0,Entire home/apt,215,2.31,Barcelona
100.0,Entire home/apt,60,0.65,Barcelona
145.0,Entire home/apt,3,0.07,Barcelona
13.0,Private room,43,0.5,Barcelona
160.0,Entire home/apt,254,2.78,Barcelona
35.0,Private room,2,0.02,Barcelona
137.0,Entire home/apt,273,2.93,Barcelona
121.0,Entire home/apt,100,1.11,Barcelona
28.0,Private room,1,0.02,Barcelona
110.0,Entire home/apt,29,0.43,Barcelona
37.0,Private room,181,2.2,Barcelona
110.0,Entire home/apt,20,0.23,Barcelona
127.0,Entire home/apt,294,3.16,Barcelona
82.0,Entire home/apt,275,2.92,Barcelona
60.0,Private room,0,,Barcelona
239.0,Entire home/apt,79,0.97,Barcelona
266.0,Entire home/apt,36,0.4,Barcelona
106.0,Entire home/apt,527,5.75,Barcelona
92.0,Entire home/apt,137,1.49,Barcelona
23.0,Private room,36,0.44,Barcelona
53.0,Private room,223,2.41,Barcelona
80.0,Entire home/apt,314,3.39,Barcelona
116.0,Entire home/apt,177,1.91,Barcelona
105.0,Entire home/apt,156,1.69,Barcelona
190.0,Private room,9,0.1,Barcelona
99.0,Entire home/apt,95,1.02,Barcelona
128.0,Entire home/apt,7,0.09,Barcelona
95.0,Entire home/apt,253,2.78,Barcelona
93.0,Entire home/apt,275,2.94,Barcelona
195.0,Entire home/apt,93,1.02,Barcelona
94.0,Entire home/apt,423,4.66,Barcelona
33.0,Private room,173,1.88,Barcelona
44.0,Entire home/apt,186,2.0,Barcelona
130.0,Entire home/apt,265,2.85,Barcelona
129.0,Entire home/apt,260,2.87,Barcelona
200.0,Entire home/apt,13,0.17,Barcelona
160.0,Entire home/apt,54,0.65,Barcelona
60.0,Private room,63,0.68,Barcelona
38.0,Private room,202,2.18,Barcelona
120.0,Entire home/apt,277,3.01,Barcelona
303.0,Entire home/apt,234,2.53,Barcelona
25.0,Private room,226,2.45,Barcelona
160.0,Entire home/apt,46,0.57,Barcelona
187.0,Entire home/apt,45,0.51,Barcelona
163.0,Entire home/apt,49,0.59,Barcelona
41.0,Private room,148,1.59,Barcelona
38.0,Private room,0,,Barcelona
120.0,Entire home/apt,195,2.31,Barcelona
40.0,Private room,2,0.02,Barcelona
85.0,Entire home/apt,254,2.91,Barcelona
35.0,Private room,27,0.29,Barcelona
30.0,Private room,5,0.09,Barcelona
42.0,Private room,9,0.11,Barcelona
60.0,Private room,440,4.79,Barcelona
94.0,Entire home/apt,135,1.47,Barcelona
115.0,Entire home/apt,116,1.26,Barcelona
71.0,Private room,6,0.1,Barcelona
425.0,Entire home/apt,61,0.68,Barcelona
47.0,Private room,1,0.01,Barcelona
113.0,Entire home/apt,235,2.78,Barcelona
75.0,Entire home/apt,19,0.22,Barcelona
28.0,Private room,190,2.08,Barcelona
215.0,Entire home/apt,112,1.4,Barcelona
202.0,Entire home/apt,36,0.4,Barcelona
108.0,Entire home/apt,67,0.82,Barcelona
120.0,Entire home/apt,87,0.95,Barcelona
99.0,Entire home/apt,34,0.4,Barcelona
145.0,Entire home/apt,142,1.57,Barcelona
136.0,Entire home/apt,194,2.1,Barcelona
271.0,Entire home/apt,121,1.35,Barcelona
108.0,Entire home/apt,592,6.42,Barcelona
136.0,Entire home/apt,145,1.61,Barcelona
93.0,Entire home/apt,24,0.28,Barcelona
21.0,Private room,1,0.01,Barcelona
34.0,Private room,281,3.33,Barcelona
132.0,Entire home/apt,170,1.85,Barcelona
91.0,Entire home/apt,413,4.49,Barcelona
111.0,Entire home/apt,74,0.81,Barcelona
103.0,Entire home/apt,197,2.14,Barcelona
100.0,Entire home/apt,392,4.26,Barcelona
157.0,Entire home/apt,98,1.06,Barcelona
45.0,Private room,0,,Barcelona
25.0,Private room,0,,Barcelona
30.0,Private room,390,4.23,Barcelona
146.0,Entire home/apt,70,0.82,Barcelona
70.0,Entire home/apt,25,0.29,Barcelona
154.0,Entire home/apt,156,1.73,Barcelona
131.0,Entire home/apt,86,1.0,Barcelona
146.0,Entire home/apt,83,0.95,Barcelona
145.0,Entire home/apt,39,0.49,Barcelona
58.0,Private room,0,,Barcelona
177.0,Entire home/apt,239,2.68,Barcelona
50.0,Private room,54,0.86,Barcelona
109.0,Entire home/apt,163,1.82,Barcelona
115.0,Entire home/apt,151,1.95,Barcelona
91.0,Entire home/apt,108,1.2,Barcelona
146.0,Entire home/apt,70,0.76,Barcelona
25.0,Private room,0,,Barcelona
200.0,Entire home/apt,65,0.71,Barcelona
55.0,Entire home/apt,19,0.21,Barcelona
65.0,Private room,0,,Barcelona
43.0,Private room,0,,Barcelona
75.0,Entire home/apt,125,1.42,Barcelona
179.0,Entire home/apt,366,4.02,Barcelona
55.0,Entire home/apt,3,0.09,Barcelona
109.0,Entire home/apt,228,2.48,Barcelona
79.0,Entire home/apt,210,2.28,Barcelona
256.0,Entire home/apt,51,0.61,Barcelona
97.0,Entire home/apt,206,2.44,Barcelona
112.0,Entire home/apt,151,1.65,Barcelona
15.0,Private room,309,3.34,Barcelona
55.0,Entire home/apt,5,0.06,Barcelona
40.0,Private room,54,0.64,Barcelona
24.0,Private room,54,0.89,Barcelona
191.0,Entire home/apt,36,0.5,Barcelona
20.0,Private room,1,0.01,Barcelona
104.0,Entire home/apt,60,0.66,Barcelona
140.0,Entire home/apt,1,0.01,Barcelona
162.0,Entire home/apt,172,1.9,Barcelona
35.0,Private room,4,0.04,Barcelona
66.0,Private room,58,0.97,Barcelona
90.0,Entire home/apt,136,1.53,Barcelona
218.0,Entire home/apt,52,0.57,Barcelona
54.0,Entire home/apt,230,2.55,Barcelona
150.0,Entire home/apt,311,3.43,Barcelona
119.0,Private room,25,0.66,Barcelona
142.0,Entire home/apt,268,3.0,Barcelona
300.0,Entire home/apt,51,0.59,Barcelona
300.0,Entire home/apt,43,0.48,Barcelona
29.0,Private room,42,0.51,Barcelona
152.0,Entire home/apt,48,0.55,Barcelona
317.0,Entire home/apt,55,0.65,Barcelona
225.0,Entire home/apt,28,0.33,Barcelona
550.0,Entire home/apt,27,0.3,Barcelona
76.0,Entire home/apt,443,4.85,Barcelona
200.0,Entire home/apt,42,0.47,Barcelona
190.0,Entire home/apt,20,0.25,Barcelona
96.0,Entire home/apt,567,6.24,Barcelona
90.0,Entire home/apt,285,3.17,Barcelona
116.0,Entire home/apt,13,0.2,Barcelona
216.0,Entire home/apt,224,2.51,Barcelona
45.0,Private room,17,0.19,Barcelona
99.0,Entire home/apt,135,1.5,Barcelona
28.0,Private room,40,0.65,Barcelona
199.0,Entire home/apt,99,1.17,Barcelona
210.0,Entire home/apt,103,1.23,Barcelona
149.0,Entire home/apt,127,1.45,Barcelona
124.0,Private room,4,0.05,Barcelona
149.0,Entire home/apt,210,2.33,Barcelona
123.0,Entire home/apt,168,1.96,Barcelona
110.0,Entire home/apt,181,2.53,Barcelona
110.0,Entire home/apt,202,2.23,Barcelona
60.0,Private room,21,0.23,Barcelona
50.0,Entire home/apt,65,0.72,Barcelona
428.0,Entire home/apt,215,2.37,Barcelona
116.0,Entire home/apt,129,1.61,Barcelona
120.0,Entire home/apt,74,0.88,Barcelona
49.0,Entire home/apt,181,2.06,Barcelona
160.0,Entire home/apt,6,0.07,Barcelona
79.0,Entire home/apt,197,2.18,Barcelona
68.0,Entire home/apt,19,0.23,Barcelona
1362.0,Entire home/apt,21,0.24,Barcelona
30.0,Private room,12,0.15,Barcelona
189.0,Entire home/apt,163,1.86,Barcelona
179.0,Entire home/apt,148,1.72,Barcelona
96.0,Entire home/apt,167,1.96,Barcelona
113.0,Entire home/apt,134,1.49,Barcelona
175.0,Entire home/apt,100,1.17,Barcelona
88.0,Entire home/apt,405,4.48,Barcelona
80.0,Entire home/apt,82,0.91,Barcelona
169.0,Entire home/apt,360,4.01,Barcelona
104.0,Entire home/apt,169,2.01,Barcelona
239.0,Entire home/apt,150,1.67,Barcelona
145.0,Entire home/apt,61,0.75,Barcelona
45.0,Private room,10,0.15,Barcelona
71.0,Private room,1,0.01,Barcelona
129.0,Entire home/apt,136,1.52,Barcelona
178.0,Entire home/apt,143,1.76,Barcelona
97.0,Entire home/apt,355,4.12,Barcelona
35.0,Private room,0,,Barcelona
60.0,Entire home/apt,2,0.02,Barcelona
148.0,Entire home/apt,120,1.37,Barcelona
113.0,Entire home/apt,88,1.06,Barcelona
206.0,Entire home/apt,53,0.61,Barcelona
206.0,Entire home/apt,42,0.49,Barcelona
43.0,Private room,233,2.66,Barcelona
51.0,Private room,76,0.89,Barcelona
173.0,Entire home/apt,40,0.48,Barcelona
217.0,Entire home/apt,24,0.27,Barcelona
264.0,Entire home/apt,26,0.32,Barcelona
183.0,Entire home/apt,50,0.57,Barcelona
173.0,Entire home/apt,20,0.24,Barcelona
271.0,Entire home/apt,9,0.11,Barcelona
270.0,Entire home/apt,65,0.76,Barcelona
393.0,Entire home/apt,66,0.75,Barcelona
264.0,Entire home/apt,10,0.12,Barcelona
57.0,Private room,32,0.39,Barcelona
45.0,Private room,7,0.1,Barcelona
18.0,Private room,20,0.24,Barcelona
30.0,Private room,0,,Barcelona
150.0,Entire home/apt,44,0.5,Barcelona
199.0,Entire home/apt,227,2.63,Barcelona
60.0,Private room,87,1.02,Barcelona
99.0,Entire home/apt,66,0.8,Barcelona
99.0,Entire home/apt,78,0.96,Barcelona
82.0,Entire home/apt,96,1.1,Barcelona
25.0,Private room,120,1.35,Barcelona
128.0,Entire home/apt,73,1.02,Barcelona
52.0,Entire home/apt,316,3.61,Barcelona
128.0,Entire home/apt,70,0.82,Barcelona
149.0,Entire home/apt,34,0.41,Barcelona
303.0,Hotel room,21,0.24,Barcelona
111.0,Entire home/apt,114,1.34,Barcelona
90.0,Entire home/apt,64,0.75,Barcelona
35.0,Private room,5,0.07,Barcelona
274.0,Entire home/apt,31,0.36,Barcelona
290.0,Entire home/apt,180,2.19,Barcelona
106.0,Entire home/apt,322,3.65,Barcelona
95.0,Entire home/apt,187,2.14,Barcelona
130.0,Entire home/apt,1,0.01,Barcelona
38.0,Private room,128,1.84,Barcelona
31.0,Private room,167,2.37,Barcelona
356.0,Entire home/apt,18,0.21,Barcelona
50.0,Private room,0,,Barcelona
220.0,Private room,0,,Barcelona
136.0,Entire home/apt,309,3.49,Barcelona
65.0,Entire home/apt,161,1.92,Barcelona
122.0,Entire home/apt,85,1.04,Barcelona
89.0,Entire home/apt,104,1.96,Barcelona
154.0,Entire home/apt,202,2.31,Barcelona
280.0,Entire home/apt,108,1.27,Barcelona
95.0,Entire home/apt,1,0.16,Barcelona
135.0,Entire home/apt,149,1.75,Barcelona
205.0,Entire home/apt,198,2.38,Barcelona
119.0,Entire home/apt,91,1.08,Barcelona
275.0,Entire home/apt,25,0.3,Barcelona
39.0,Private room,39,0.57,Barcelona
298.0,Entire home/apt,113,1.32,Barcelona
35.0,Private room,0,,Barcelona
83.0,Entire home/apt,413,4.79,Barcelona
45.0,Entire home/apt,19,0.23,Barcelona
25.0,Private room,63,0.74,Barcelona
68.0,Private room,14,0.2,Barcelona
15.0,Private room,0,,Barcelona
80.0,Private room,149,1.77,Barcelona
229.0,Entire home/apt,313,3.56,Barcelona
49.0,Private room,389,4.64,Barcelona
321.0,Entire home/apt,123,1.39,Barcelona
25.0,Private room,7,0.08,Barcelona
109.0,Entire home/apt,38,0.44,Barcelona
400.0,Entire home/apt,120,1.4,Barcelona
46.0,Private room,2,0.03,Barcelona
91.0,Entire home/apt,110,1.24,Barcelona
104.0,Entire home/apt,426,4.8,Barcelona
70.0,Private room,140,1.6,Barcelona
169.0,Entire home/apt,195,2.35,Barcelona
300.0,Entire home/apt,72,0.88,Barcelona
15.0,Private room,114,1.41,Barcelona
100.0,Entire home/apt,181,2.12,Barcelona
45.0,Entire home/apt,7,0.09,Barcelona
15.0,Private room,188,2.14,Barcelona
15.0,Private room,143,1.63,Barcelona
40.0,Private room,43,0.57,Barcelona
240.0,Entire home/apt,95,1.16,Barcelona
19.0,Private room,189,2.14,Barcelona
81.0,Hotel room,197,2.38,Barcelona
45.0,Private room,16,0.19,Barcelona
72.0,Entire home/apt,144,1.65,Barcelona
59.0,Entire home/apt,48,0.58,Barcelona
33.0,Private room,15,0.17,Barcelona
208.0,Entire home/apt,29,0.34,Barcelona
34.0,Entire home/apt,19,0.22,Barcelona
223.0,Entire home/apt,19,0.22,Barcelona
147.0,Entire home/apt,24,0.32,Barcelona
16.0,Private room,156,1.77,Barcelona
21.0,Private room,150,1.71,Barcelona
46.0,Private room,31,0.36,Barcelona
45.0,Private room,11,0.12,Barcelona
150.0,Entire home/apt,39,0.46,Barcelona
30.0,Private room,1,0.02,Barcelona
155.0,Entire home/apt,25,0.3,Barcelona
10.0,Entire home/apt,21,0.24,Barcelona
50.0,Private room,0,,Barcelona
25.0,Private room,0,,Barcelona
115.0,Entire home/apt,2,0.02,Barcelona
22.0,Private room,97,1.11,Barcelona
25.0,Private room,126,1.45,Barcelona
13.0,Private room,104,1.2,Barcelona
50.0,Private room,0,,Barcelona
101.0,Entire home/apt,57,0.65,Barcelona
103.0,Entire home/apt,210,2.43,Barcelona
280.0,Entire home/apt,93,1.1,Barcelona
125.0,Entire home/apt,190,2.22,Barcelona
121.0,Entire home/apt,145,1.7,Barcelona
241.0,Entire home/apt,77,0.93,Barcelona
110.0,Private room,35,0.4,Barcelona
35.0,Private room,31,0.36,Barcelona
126.0,Entire home/apt,242,2.85,Barcelona
55.0,Private room,21,0.37,Barcelona
108.0,Entire home/apt,83,1.82,Barcelona
60.0,Private room,0,,Barcelona
91.0,Entire home/apt,228,2.64,Barcelona
152.0,Entire home/apt,70,0.83,Barcelona
78.0,Entire home/apt,145,1.71,Barcelona
210.0,Entire home/apt,28,0.34,Barcelona
198.0,Entire home/apt,8,0.1,Barcelona
151.0,Entire home/apt,6,0.09,Barcelona
198.0,Entire home/apt,9,0.13,Barcelona
198.0,Entire home/apt,22,0.26,Barcelona
210.0,Entire home/apt,23,0.27,Barcelona
198.0,Entire home/apt,22,0.34,Barcelona
44.0,Entire home/apt,14,0.17,Barcelona
58.0,Entire home/apt,18,0.22,Barcelona
30.0,Private room,0,,Barcelona
146.0,Entire home/apt,10,0.14,Barcelona
146.0,Entire home/apt,7,0.09,Barcelona
146.0,Entire home/apt,8,0.1,Barcelona
146.0,Entire home/apt,5,0.11,Barcelona
146.0,Entire home/apt,12,0.2,Barcelona
198.0,Entire home/apt,30,0.42,Barcelona
87.0,Entire home/apt,54,0.77,Barcelona
28.0,Entire home/apt,2,0.02,Barcelona
29.0,Private room,113,1.32,Barcelona
230.0,Entire home/apt,223,2.65,Barcelona
259.0,Entire home/apt,240,2.75,Barcelona
386.0,Entire home/apt,69,0.81,Barcelona
97.0,Entire home/apt,214,2.48,Barcelona
65.0,Entire home/apt,264,3.09,Barcelona
51.0,Private room,70,0.98,Barcelona
48.0,Private room,166,2.01,Barcelona
120.0,Hotel room,122,1.5,Barcelona
68.0,Private room,138,1.62,Barcelona
40.0,Entire home/apt,6,0.07,Barcelona
165.0,Entire home/apt,4,0.08,Barcelona
97.0,Entire home/apt,127,1.51,Barcelona
70.0,Private room,2,0.02,Barcelona
65.0,Private room,1,0.01,Barcelona
86.0,Entire home/apt,350,4.06,Barcelona
326.0,Entire home/apt,82,0.97,Barcelona
28.0,Private room,210,2.49,Barcelona
40.0,Private room,13,0.16,Barcelona
75.0,Entire home/apt,42,0.51,Barcelona
50.0,Private room,10,0.12,Barcelona
33.0,Private room,52,1.21,Barcelona
110.0,Entire home/apt,86,1.01,Barcelona
33.0,Private room,69,0.84,Barcelona
239.0,Entire home/apt,119,1.42,Barcelona
100.0,Entire home/apt,10,0.12,Barcelona
70.0,Entire home/apt,10,0.12,Barcelona
40.0,Private room,8,0.09,Barcelona
35.0,Private room,62,0.88,Barcelona
97.0,Entire home/apt,188,2.2,Barcelona
56.0,Private room,121,1.45,Barcelona
212.0,Entire home/apt,218,2.54,Barcelona
212.0,Entire home/apt,244,2.88,Barcelona
65.0,Entire home/apt,9,0.11,Barcelona
30.0,Private room,0,,Barcelona
75.0,Private room,56,0.67,Barcelona
75.0,Private room,0,,Barcelona
112.0,Entire home/apt,192,2.23,Barcelona
116.0,Entire home/apt,80,0.93,Barcelona
144.0,Entire home/apt,114,1.35,Barcelona
150.0,Entire home/apt,15,0.18,Barcelona
145.0,Entire home/apt,52,0.6,Barcelona
78.0,Entire home/apt,447,5.18,Barcelona
227.0,Entire home/apt,63,0.73,Barcelona
362.0,Entire home/apt,45,0.55,Barcelona
362.0,Entire home/apt,55,0.66,Barcelona
48.0,Private room,52,0.62,Barcelona
119.0,Entire home/apt,135,1.66,Barcelona
108.0,Entire home/apt,190,2.2,Barcelona
21.0,Private room,149,1.8,Barcelona
26.0,Shared room,38,0.45,Barcelona
128.0,Entire home/apt,199,4.46,Barcelona
272.0,Entire home/apt,57,0.71,Barcelona
272.0,Entire home/apt,40,0.47,Barcelona
40.0,Private room,77,0.95,Barcelona
89.0,Entire home/apt,132,1.57,Barcelona
145.0,Entire home/apt,370,4.32,Barcelona
183.0,Entire home/apt,166,1.96,Barcelona
155.0,Entire home/apt,40,0.48,Barcelona
107.0,Entire home/apt,56,0.69,Barcelona
500.0,Entire home/apt,119,1.49,Barcelona
30.0,Private room,43,0.5,Barcelona
75.0,Entire home/apt,283,3.33,Barcelona
210.0,Entire home/apt,4,0.05,Barcelona
35.0,Private room,0,,Barcelona
138.0,Entire home/apt,33,0.4,Barcelona
30.0,Private room,107,1.28,Barcelona
121.0,Entire home/apt,107,1.32,Barcelona
156.0,Entire home/apt,70,0.89,Barcelona
117.0,Entire home/apt,270,3.42,Barcelona
107.0,Entire home/apt,162,1.88,Barcelona
118.0,Entire home/apt,139,1.67,Barcelona
137.0,Entire home/apt,146,1.73,Barcelona
80.0,Private room,47,0.54,Barcelona
94.0,Entire home/apt,270,3.18,Barcelona
180.0,Entire home/apt,84,0.98,Barcelona
142.0,Entire home/apt,27,0.38,Barcelona
143.0,Entire home/apt,21,0.3,Barcelona
109.0,Entire home/apt,41,0.57,Barcelona
70.0,Private room,0,,Barcelona
94.0,Entire home/apt,140,1.67,Barcelona
40.0,Entire home/apt,42,0.49,Barcelona
103.0,Entire home/apt,105,1.25,Barcelona
82.0,Entire home/apt,59,0.76,Barcelona
82.0,Entire home/apt,64,0.84,Barcelona
97.0,Entire home/apt,179,2.19,Barcelona
93.0,Entire home/apt,75,1.02,Barcelona
176.0,Entire home/apt,111,1.3,Barcelona
136.0,Entire home/apt,8,0.13,Barcelona
54.0,Private room,303,3.74,Barcelona
124.0,Entire home/apt,214,2.55,Barcelona
156.0,Entire home/apt,266,3.09,Barcelona
190.0,Entire home/apt,301,3.51,Barcelona
115.0,Entire home/apt,127,1.53,Barcelona
132.0,Entire home/apt,280,3.32,Barcelona
76.0,Entire home/apt,87,1.05,Barcelona
225.0,Entire home/apt,239,2.9,Barcelona
165.0,Entire home/apt,17,0.2,Barcelona
139.0,Entire home/apt,18,0.26,Barcelona
32.0,Private room,0,,Barcelona
126.0,Entire home/apt,160,1.87,Barcelona
146.0,Entire home/apt,194,2.38,Barcelona
60.0,Private room,0,,Barcelona
80.0,Private room,0,,Barcelona
39.0,Private room,3,0.04,Barcelona
73.0,Entire home/apt,36,0.42,Barcelona
100.0,Private room,1,0.01,Barcelona
165.0,Entire home/apt,162,1.9,Barcelona
93.0,Entire home/apt,257,3.01,Barcelona
155.0,Entire home/apt,74,1.03,Barcelona
112.0,Entire home/apt,147,1.85,Barcelona
62.0,Entire home/apt,25,0.31,Barcelona
200.0,Entire home/apt,167,1.97,Barcelona
40.0,Private room,317,3.68,Barcelona
30.0,Private room,105,1.28,Barcelona
42.0,Private room,176,2.05,Barcelona
135.0,Entire home/apt,123,1.44,Barcelona
80.0,Entire home/apt,164,1.92,Barcelona
23.0,Private room,17,0.21,Barcelona
172.0,Entire home/apt,80,0.97,Barcelona
42.0,Private room,31,0.38,Barcelona
139.0,Entire home/apt,23,0.35,Barcelona
115.0,Entire home/apt,156,1.83,Barcelona
25.0,Private room,0,,Barcelona
54.0,Entire home/apt,14,0.16,Barcelona
36.0,Entire home/apt,10,0.12,Barcelona
87.0,Entire home/apt,23,0.31,Barcelona
110.0,Private room,0,,Barcelona
150.0,Private room,2,0.02,Barcelona
126.0,Entire home/apt,182,2.2,Barcelona
98.0,Entire home/apt,143,1.67,Barcelona
106.0,Entire home/apt,25,0.41,Barcelona
181.0,Entire home/apt,13,0.15,Barcelona
466.0,Entire home/apt,130,1.54,Barcelona
125.0,Entire home/apt,133,1.56,Barcelona
95.0,Private room,1,0.03,Barcelona
135.0,Entire home/apt,132,1.55,Barcelona
170.0,Entire home/apt,6,0.07,Barcelona
150.0,Private room,0,,Barcelona
59.0,Entire home/apt,250,3.03,Barcelona
159.0,Entire home/apt,22,0.3,Barcelona
320.0,Entire home/apt,0,,Barcelona
394.0,Entire home/apt,57,0.83,Barcelona
100.0,Entire home/apt,166,2.0,Barcelona
31.0,Private room,18,0.21,Barcelona
90.0,Private room,72,0.86,Barcelona
143.0,Entire home/apt,171,2.04,Barcelona
50.0,Private room,56,0.72,Barcelona
52.0,Private room,72,0.84,Barcelona
40.0,Private room,28,0.34,Barcelona
35.0,Private room,229,2.69,Barcelona
35.0,Private room,223,2.62,Barcelona
41.0,Private room,10,0.12,Barcelona
37.0,Private room,16,0.2,Barcelona
23.0,Shared room,152,1.8,Barcelona
603.0,Entire home/apt,40,0.47,Barcelona
99.0,Entire home/apt,271,3.24,Barcelona
32.0,Private room,36,0.43,Barcelona
459.0,Entire home/apt,35,0.41,Barcelona
108.0,Entire home/apt,56,0.66,Barcelona
85.0,Private room,139,1.67,Barcelona
24.0,Private room,0,,Barcelona
59.0,Private room,28,0.33,Barcelona
59.0,Private room,31,0.37,Barcelona
26.0,Private room,3,0.05,Barcelona
146.0,Entire home/apt,113,1.48,Barcelona
110.0,Entire home/apt,196,2.31,Barcelona
199.0,Entire home/apt,293,3.45,Barcelona
122.0,Entire home/apt,86,1.03,Barcelona
58.0,Private room,95,1.15,Barcelona
45.0,Entire home/apt,169,2.01,Barcelona
155.0,Entire home/apt,38,0.47,Barcelona
129.0,Entire home/apt,102,1.22,Barcelona
161.0,Entire home/apt,73,0.89,Barcelona
33.0,Private room,338,3.99,Barcelona
82.0,Entire home/apt,11,0.13,Barcelona
75.0,Entire home/apt,289,3.56,Barcelona
85.0,Entire home/apt,53,0.62,Barcelona
187.0,Entire home/apt,115,1.37,Barcelona
165.0,Entire home/apt,56,0.72,Barcelona
161.0,Entire home/apt,8,0.1,Barcelona
138.0,Entire home/apt,63,0.76,Barcelona
120.0,Hotel room,89,1.13,Barcelona
18.0,Private room,116,1.64,Barcelona
48.0,Private room,352,4.15,Barcelona
47.0,Private room,324,3.84,Barcelona
30.0,Private room,15,0.18,Barcelona
722.0,Entire home/apt,28,0.35,Barcelona
135.0,Entire home/apt,66,0.79,Barcelona
133.0,Entire home/apt,256,3.06,Barcelona
30.0,Private room,5,0.06,Barcelona
206.0,Entire home/apt,120,1.44,Barcelona
154.0,Entire home/apt,80,0.95,Barcelona
69.0,Entire home/apt,126,1.5,Barcelona
109.0,Entire home/apt,194,2.32,Barcelona
39.0,Shared room,397,4.87,Barcelona
125.0,Entire home/apt,197,2.34,Barcelona
29.0,Private room,342,4.2,Barcelona
118.0,Entire home/apt,202,2.39,Barcelona
579.0,Entire home/apt,0,,Barcelona
289.0,Entire home/apt,3,0.05,Barcelona
45.0,Private room,205,2.44,Barcelona
