price,room_type,number_of_reviews,reviews_per_month,city
78,Private room,6,0.28,Melbourne
120,Entire home/apt,16,0.33,Melbourne
80,Private room,96,1.61,Melbourne
105,Entire home/apt,47,0.79,Melbourne
136,Entire home/apt,282,4.73,Melbourne
169,Entire home/apt,32,0.71,Melbourne
100,Entire home/apt,81,1.38,Melbourne
145,Entire home/apt,1,0.02,Melbourne
71,Private room,2,0.05,Melbourne
230,Entire home/apt,52,0.88,Melbourne
209,Entire home/apt,12,0.22,Melbourne
53,Private room,32,0.56,Melbourne
68,Private room,1,0.02,Melbourne
199,Private room,0,,Melbourne
46,Private room,9,0.28,Melbourne
300,Entire home/apt,15,0.28,Melbourne
65,Private room,108,1.82,Melbourne
156,Entire home/apt,26,0.44,Melbourne
69,Private room,19,0.38,Melbourne
48,Private room,58,1.01,Melbourne
161,Entire home/apt,7,0.12,Melbourne
100,Entire home/apt,208,3.71,Melbourne
78,Private room,9,0.15,Melbourne
309,Entire home/apt,23,0.41,Melbourne
120,Entire home/apt,186,3.82,Melbourne
251,Entire home/apt,50,0.85,Melbourne
161,Private room,9,0.16,Melbourne
226,Entire home/apt,50,0.96,Melbourne
795,Entire home/apt,59,1.01,Melbourne
54,Private room,266,4.51,Melbourne
180,Entire home/apt,132,2.23,Melbourne
75,Private room,36,1.02,Melbourne
770,Entire home/apt,9,0.17,Melbourne
60,Private room,3,0.06,Melbourne
150,Entire home/apt,0,,Melbourne
145,Entire home/apt,0,,Melbourne
65,Private room,26,0.44,Melbourne
60,Private room,58,0.98,Melbourne
80,Private room,19,0.33,Melbourne
68,Private room,4,0.07,Melbourne
137,Private room,2,0.2,Melbourne
145,Private room,0,,Melbourne
260,Entire home/apt,26,0.45,Melbourne
199,Entire home/apt,234,4.02,Melbourne
198,Entire home/apt,37,0.66,Melbourne
120,Entire home/apt,11,0.19,Melbourne
30,Private room,45,0.77,Melbourne
150,Entire home/apt,198,3.37,Melbourne
215,Entire home/apt,131,2.61,Melbourne
80,Entire home/apt,0,,Melbourne
69,Private room,75,1.27,Melbourne
140,Entire home/apt,0,,Melbourne
71,Private room,263,4.49,Melbourne
100,Entire home/apt,18,0.32,Melbourne
55,Private room,58,1.15,Melbourne
75,Private room,217,3.69,Melbourne
125,Entire home/apt,127,2.15,Melbourne
192,Entire home/apt,21,0.41,Melbourne
48,Private room,20,0.34,Melbourne
96,Entire home/apt,202,3.52,Melbourne
115,Entire home/apt,306,5.23,Melbourne
109,Entire home/apt,15,0.26,Melbourne
140,Entire home/apt,7,0.15,Melbourne
48,Private room,119,2.04,Melbourne
138,Entire home/apt,45,0.85,Melbourne
84,Entire home/apt,6,0.11,Melbourne
73,Private room,79,1.37,Melbourne
55,Private room,8,0.3,Melbourne
58,Private room,11,0.37,Melbourne
125,Entire home/apt,308,5.85,Melbourne
100,Entire home/apt,246,4.24,Melbourne
84,Private room,42,0.72,Melbourne
410,Entire home/apt,15,0.28,Melbourne
161,Entire home/apt,81,1.59,Melbourne
170,Entire home/apt,242,4.15,Melbourne
150,Entire home/apt,3,2.14,Melbourne
75,Entire home/apt,32,0.55,Melbourne
251,Entire home/apt,2,0.18,Melbourne
195,Entire home/apt,25,0.46,Melbourne
100,Entire home/apt,127,2.36,Melbourne
66,Private room,11,0.2,Melbourne
260,Entire home/apt,19,0.36,Melbourne
307,Entire home/apt,17,0.29,Melbourne
186,Entire home/apt,95,1.62,Melbourne
779,Entire home/apt,23,0.46,Melbourne
84,Private room,165,4.35,Melbourne
350,Entire home/apt,1,0.22,Melbourne
138,Entire home/apt,66,1.13,Melbourne
75,Private room,5,0.25,Melbourne
75,Private room,2,0.04,Melbourne
130,Entire home/apt,46,0.81,Melbourne
199,Entire home/apt,11,0.21,Melbourne
350,Entire home/apt,48,0.85,Melbourne
199,Entire home/apt,22,0.38,Melbourne
120,Entire home/apt,7,0.12,Melbourne
251,Entire home/apt,4,0.07,Melbourne
90,Entire home/apt,0,,Melbourne
179,Entire home/apt,35,0.61,Melbourne
145,Entire home/apt,15,0.26,Melbourne
186,Entire home/apt,4,0.07,Melbourne
84,Private room,94,1.63,Melbourne
180,Entire home/apt,41,0.75,Melbourne
150,Entire home/apt,9,0.16,Melbourne
109,Entire home/apt,47,1.0,Melbourne
320,Entire home/apt,10,0.19,Melbourne
275,Entire home/apt,11,0.21,Melbourne
140,Entire home/apt,11,0.21,Melbourne
119,Entire home/apt,239,4.24,Melbourne
42,Private room,16,0.42,Melbourne
150,Private room,0,,Melbourne
127,Entire home/apt,43,1.11,Melbourne
220,Entire home/apt,5,0.09,Melbourne
138,Entire home/apt,12,0.21,Melbourne
195,Entire home/apt,21,0.45,Melbourne
55,Private room,150,2.61,Melbourne
80,Private room,69,1.24,Melbourne
138,Private room,0,,Melbourne
60,Private room,0,,Melbourne
72,Private room,52,0.93,Melbourne
150,Entire home/apt,0,,Melbourne
280,Entire home/apt,17,0.31,Melbourne
174,Entire home/apt,9,0.16,Melbourne
166,Entire home/apt,193,3.39,Melbourne
400,Entire home/apt,0,,Melbourne
150,Entire home/apt,76,1.4,Melbourne
300,Entire home/apt,48,1.08,Melbourne
260,Entire home/apt,81,1.69,Melbourne
109,Entire home/apt,101,1.82,Melbourne
199,Entire home/apt,15,0.36,Melbourne
125,Entire home/apt,107,1.89,Melbourne
125,Entire home/apt,1,0.03,Melbourne
136,Entire home/apt,72,1.26,Melbourne
91,Entire home/apt,80,1.57,Melbourne
100,Entire home/apt,14,0.6,Melbourne
120,Entire home/apt,141,2.51,Melbourne
80,Entire home/apt,4,0.14,Melbourne
109,Entire home/apt,479,10.32,Melbourne
87,Entire home/apt,70,2.0,Melbourne
235,Entire home/apt,19,0.38,Melbourne
999,Entire home/apt,57,0.99,Melbourne
96,Private room,103,1.79,Melbourne
100,Entire home/apt,111,2.0,Melbourne
64,Private room,17,0.33,Melbourne
125,Entire home/apt,258,4.46,Melbourne
109,Entire home/apt,127,2.2,Melbourne
102,Entire home/apt,47,0.93,Melbourne
105,Entire home/apt,7,2.76,Melbourne
120,Private room,9,0.17,Melbourne
100,Entire home/apt,84,1.46,Melbourne
174,Entire home/apt,24,0.42,Melbourne
165,Entire home/apt,13,0.39,Melbourne
127,Entire home/apt,141,2.68,Melbourne
50,Private room,58,1.01,Melbourne
180,Entire home/apt,19,0.33,Melbourne
60,Private room,34,0.61,Melbourne
96,Private room,178,5.55,Melbourne
140,Entire home/apt,113,1.97,Melbourne
251,Entire home/apt,11,0.27,Melbourne
500,Entire home/apt,76,1.64,Melbourne
251,Entire home/apt,10,0.18,Melbourne
125,Entire home/apt,61,1.21,Melbourne
115,Entire home/apt,125,2.69,Melbourne
120,Private room,17,0.3,Melbourne
174,Entire home/apt,16,0.3,Melbourne
140,Entire home/apt,81,1.44,Melbourne
138,Entire home/apt,146,2.55,Melbourne
80,Private room,15,0.34,Melbourne
69,Entire home/apt,24,0.44,Melbourne
68,Entire home/apt,42,0.76,Melbourne
140,Entire home/apt,94,2.68,Melbourne
186,Entire home/apt,113,2.02,Melbourne
300,Entire home/apt,12,0.21,Melbourne
120,Entire home/apt,41,0.73,Melbourne
249,Entire home/apt,186,3.27,Melbourne
50,Private room,18,0.32,Melbourne
365,Entire home/apt,63,1.22,Melbourne
195,Private room,106,1.86,Melbourne
199,Entire home/apt,12,0.21,Melbourne
199,Entire home/apt,39,0.77,Melbourne
230,Entire home/apt,10,0.18,Melbourne
40,Private room,14,0.28,Melbourne
199,Entire home/apt,200,3.51,Melbourne
109,Entire home/apt,27,1.13,Melbourne
109,Entire home/apt,112,1.97,Melbourne
161,Entire home/apt,102,1.9,Melbourne
190,Entire home/apt,0,,Melbourne
245,Entire home/apt,133,2.75,Melbourne
60,Private room,14,0.25,Melbourne
68,Private room,1,0.02,Melbourne
100,Entire home/apt,20,0.38,Melbourne
120,Entire home/apt,9,0.22,Melbourne
199,Entire home/apt,45,0.99,Melbourne
174,Entire home/apt,1,0.13,Melbourne
78,Private room,15,0.38,Melbourne
152,Entire home/apt,5,0.14,Melbourne
90,Private room,8,0.18,Melbourne
84,Private room,24,0.43,Melbourne
58,Private room,2,0.04,Melbourne
55,Private room,21,0.42,Melbourne
148,Entire home/apt,106,1.87,Melbourne
120,Private room,1,0.79,Melbourne
136,Entire home/apt,63,1.61,Melbourne
87,Private room,71,1.26,Melbourne
199,Entire home/apt,69,1.27,Melbourne
161,Private room,36,0.64,Melbourne
100,Entire home/apt,63,6.9,Melbourne
190,Entire home/apt,0,,Melbourne
190,Entire home/apt,102,1.89,Melbourne
80,Entire home/apt,19,0.35,Melbourne
96,Private room,0,,Melbourne
84,Entire home/apt,112,2.01,Melbourne
54,Private room,14,0.25,Melbourne
109,Entire home/apt,49,5.1,Melbourne
145,Entire home/apt,13,0.29,Melbourne
190,Entire home/apt,71,1.31,Melbourne
65,Private room,0,,Melbourne
96,Entire home/apt,23,0.42,Melbourne
96,Entire home/apt,76,1.46,Melbourne
55,Private room,0,,Melbourne
118,Entire home/apt,51,0.96,Melbourne
119,Entire home/apt,190,3.5,Melbourne
249,Entire home/apt,117,2.58,Melbourne
180,Entire home/apt,62,1.18,Melbourne
84,Entire home/apt,26,0.46,Melbourne
60,Entire home/apt,2,0.08,Melbourne
46,Entire home/apt,1,0.13,Melbourne
197,Entire home/apt,188,3.34,Melbourne
199,Entire home/apt,51,1.46,Melbourne
999,Entire home/apt,12,0.22,Melbourne
53,Private room,2,0.19,Melbourne
75,Private room,0,,Melbourne
220,Entire home/apt,38,0.71,Melbourne
94,Entire home/apt,41,0.87,Melbourne
269,Entire home/apt,17,0.31,Melbourne
239,Entire home/apt,32,0.58,Melbourne
109,Private room,47,0.86,Melbourne
69,Private room,9,0.33,Melbourne
107,Entire home/apt,0,,Melbourne
118,Entire home/apt,60,1.23,Melbourne
40,Private room,43,0.77,Melbourne
180,Entire home/apt,4,0.08,Melbourne
84,Private room,14,0.25,Melbourne
187,Entire home/apt,41,0.75,Melbourne
40,Private room,12,0.24,Melbourne
65,Entire home/apt,0,,Melbourne
46,Private room,1,0.03,Melbourne
96,Entire home/apt,23,0.43,Melbourne
100,Entire home/apt,262,4.89,Melbourne
136,Entire home/apt,5,0.34,Melbourne
195,Entire home/apt,48,0.88,Melbourne
119,Private room,7,0.18,Melbourne
39,Private room,23,0.49,Melbourne
220,Entire home/apt,16,0.31,Melbourne
50,Private room,27,2.59,Melbourne
136,Entire home/apt,95,1.7,Melbourne
129,Entire home/apt,195,3.86,Melbourne
60,Entire home/apt,66,1.35,Melbourne
55,Private room,0,,Melbourne
71,Private room,14,0.25,Melbourne
109,Entire home/apt,106,2.71,Melbourne
108,Private room,0,,Melbourne
120,Entire home/apt,39,0.72,Melbourne
108,Entire home/apt,0,,Melbourne
89,Entire home/apt,58,1.18,Melbourne
195,Entire home/apt,49,0.91,Melbourne
129,Entire home/apt,37,0.7,Melbourne
150,Entire home/apt,8,0.15,Melbourne
150,Entire home/apt,8,0.15,Melbourne
150,Entire home/apt,130,2.45,Melbourne
109,Private room,0,,Melbourne
100,Entire home/apt,76,1.42,Melbourne
60,Private room,25,0.63,Melbourne
140,Entire home/apt,83,1.51,Melbourne
289,Private room,5,0.15,Melbourne
71,Private room,150,2.69,Melbourne
100,Private room,25,1.19,Melbourne
118,Entire home/apt,174,3.22,Melbourne
334,Entire home/apt,19,0.36,Melbourne
46,Private room,9,0.27,Melbourne
109,Entire home/apt,129,2.36,Melbourne
84,Private room,96,1.76,Melbourne
46,Private room,23,0.56,Melbourne
118,Entire home/apt,52,0.97,Melbourne
174,Entire home/apt,239,4.32,Melbourne
71,Private room,48,1.23,Melbourne
100,Entire home/apt,234,4.39,Melbourne
125,Entire home/apt,74,1.46,Melbourne
48,Private room,33,1.29,Melbourne
60,Private room,45,0.87,Melbourne
251,Entire home/apt,43,0.85,Melbourne
80,Private room,2,0.06,Melbourne
300,Entire home/apt,187,3.37,Melbourne
209,Entire home/apt,148,2.79,Melbourne
239,Entire home/apt,24,0.44,Melbourne
129,Entire home/apt,1,0.02,Melbourne
220,Entire home/apt,91,1.67,Melbourne
165,Entire home/apt,47,0.92,Melbourne
130,Entire home/apt,23,0.43,Melbourne
50,Private room,0,,Melbourne
299,Entire home/apt,67,1.26,Melbourne
115,Entire home/apt,133,2.58,Melbourne
130,Entire home/apt,79,1.47,Melbourne
186,Entire home/apt,59,1.08,Melbourne
235,Entire home/apt,9,0.22,Melbourne
239,Entire home/apt,0,,Melbourne
90,Entire home/apt,0,,Melbourne
143,Private room,0,,Melbourne
26,Private room,0,,Melbourne
147,Entire home/apt,89,1.75,Melbourne
150,Entire home/apt,55,1.05,Melbourne
400,Entire home/apt,2,0.14,Melbourne
289,Entire home/apt,76,1.39,Melbourne
109,Entire home/apt,42,0.88,Melbourne
165,Entire home/apt,37,0.71,Melbourne
105,Entire home/apt,57,1.13,Melbourne
100,Private room,0,,Melbourne
150,Entire home/apt,364,6.65,Melbourne
161,Entire home/apt,3,0.06,Melbourne
174,Entire home/apt,183,3.35,Melbourne
190,Entire home/apt,9,0.18,Melbourne
179,Entire home/apt,46,0.84,Melbourne
199,Entire home/apt,31,0.58,Melbourne
90,Entire home/apt,54,0.99,Melbourne
904,Private room,0,,Melbourne
179,Entire home/apt,76,1.43,Melbourne
39,Private room,11,0.2,Melbourne
145,Entire home/apt,1,0.02,Melbourne
120,Entire home/apt,10,0.19,Melbourne
79,Private room,230,6.82,Melbourne
100,Entire home/apt,0,,Melbourne
199,Entire home/apt,16,0.67,Melbourne
199,Entire home/apt,20,0.37,Melbourne
46,Private room,0,,Melbourne
60,Entire home/apt,2,0.04,Melbourne
80,Private room,84,1.62,Melbourne
251,Entire home/apt,69,1.3,Melbourne
174,Entire home/apt,0,,Melbourne
24,Shared room,1,0.02,Melbourne
150,Entire home/apt,52,0.99,Melbourne
195,Entire home/apt,96,1.82,Melbourne
136,Entire home/apt,25,0.5,Melbourne
75,Private room,46,0.91,Melbourne
71,Private room,26,0.55,Melbourne
359,Entire home/apt,79,1.58,Melbourne
96,Entire home/apt,1,0.03,Melbourne
107,Entire home/apt,157,2.89,Melbourne
161,Entire home/apt,19,0.38,Melbourne
150,Entire home/apt,9,0.23,Melbourne
69,Private room,23,0.48,Melbourne
69,Private room,34,0.67,Melbourne
119,Entire home/apt,34,0.64,Melbourne
75,Entire home/apt,1,0.04,Melbourne
150,Entire home/apt,99,1.82,Melbourne
230,Entire home/apt,16,0.31,Melbourne
251,Entire home/apt,10,0.19,Melbourne
143,Private room,0,,Melbourne
105,Entire home/apt,222,4.11,Melbourne
98,Private room,45,0.89,Melbourne
109,Entire home/apt,259,4.77,Melbourne
130,Private room,0,,Melbourne
75,Private room,0,,Melbourne
100,Entire home/apt,2,0.04,Melbourne
100,Entire home/apt,0,,Melbourne
140,Entire home/apt,0,,Melbourne
71,Entire home/apt,3,0.08,Melbourne
84,Entire home/apt,279,5.12,Melbourne
109,Entire home/apt,30,0.6,Melbourne
136,Entire home/apt,6,0.12,Melbourne
550,Entire home/apt,20,0.45,Melbourne
498,Entire home/apt,16,0.33,Melbourne
71,Private room,0,,Melbourne
100,Private room,0,,Melbourne
150,Entire home/apt,6,0.12,Melbourne
130,Entire home/apt,188,3.51,Melbourne
69,Entire home/apt,54,0.99,Melbourne
68,Private room,39,0.74,Melbourne
210,Entire home/apt,10,0.19,Melbourne
280,Entire home/apt,99,1.89,Melbourne
48,Private room,31,0.58,Melbourne
60,Private room,17,0.31,Melbourne
239,Entire home/apt,10,0.24,Melbourne
385,Entire home/apt,11,0.22,Melbourne
100,Private room,6,0.11,Melbourne
150,Entire home/apt,70,1.3,Melbourne
75,Private room,62,1.16,Melbourne
500,Entire home/apt,1,0.02,Melbourne
260,Entire home/apt,7,0.14,Melbourne
181,Entire home/apt,193,3.58,Melbourne
280,Entire home/apt,0,,Melbourne
145,Private room,0,,Melbourne
129,Entire home/apt,44,0.84,Melbourne
65,Private room,1,0.02,Melbourne
159,Private room,12,0.28,Melbourne
120,Entire home/apt,3,0.06,Melbourne
500,Entire home/apt,17,0.36,Melbourne
150,Entire home/apt,0,,Melbourne
150,Entire home/apt,154,2.87,Melbourne
60,Private room,3,0.08,Melbourne
385,Entire home/apt,7,0.18,Melbourne
370,Entire home/apt,225,4.2,Melbourne
155,Entire home/apt,0,,Melbourne
130,Private room,5,0.1,Melbourne
69,Private room,45,0.93,Melbourne
125,Entire home/apt,114,2.33,Melbourne
120,Private room,0,,Melbourne
46,Private room,25,0.55,Melbourne
260,Entire home/apt,7,0.15,Melbourne
116,Entire home/apt,12,0.24,Melbourne
150,Entire home/apt,228,4.46,Melbourne
169,Entire home/apt,63,1.2,Melbourne
109,Private room,101,2.01,Melbourne
120,Entire home/apt,30,0.56,Melbourne
90,Entire home/apt,115,2.14,Melbourne
65,Private room,28,0.56,Melbourne
150,Entire home/apt,91,1.99,Melbourne
127,Entire home/apt,149,4.32,Melbourne
100,Entire home/apt,19,0.36,Melbourne
109,Entire home/apt,52,1.12,Melbourne
174,Entire home/apt,15,0.28,Melbourne
174,Entire home/apt,0,,Melbourne
60,Private room,5,0.1,Melbourne
89,Entire home/apt,2,0.04,Melbourne
71,Private room,18,1.45,Melbourne
25,Private room,1,0.02,Melbourne
76,Private room,19,0.36,Melbourne
199,Entire home/apt,18,0.35,Melbourne
170,Entire home/apt,201,3.85,Melbourne
226,Entire home/apt,20,0.4,Melbourne
159,Entire home/apt,167,3.12,Melbourne
82,Private room,50,0.97,Melbourne
210,Private room,21,0.45,Melbourne
60,Private room,41,1.22,Melbourne
60,Private room,0,,Melbourne
226,Entire home/apt,0,,Melbourne
54,Private room,56,1.05,Melbourne
120,Entire home/apt,71,1.41,Melbourne
169,Entire home/apt,39,0.74,Melbourne
195,Entire home/apt,0,,Melbourne
168,Entire home/apt,71,1.34,Melbourne
79,Private room,5,0.1,Melbourne
174,Private room,0,,Melbourne
226,Entire home/apt,53,0.99,Melbourne
93,Entire home/apt,3,0.06,Melbourne
390,Entire home/apt,9,0.19,Melbourne
251,Entire home/apt,4,0.09,Melbourne
71,Private room,10,0.2,Melbourne
127,Entire home/apt,80,1.5,Melbourne
65,Private room,4,0.11,Melbourne
199,Private room,0,,Melbourne
116,Entire home/apt,0,,Melbourne
138,Entire home/apt,1,0.03,Melbourne
119,Entire home/apt,240,4.66,Melbourne
126,Entire home/apt,99,1.89,Melbourne
80,Private room,1,0.02,Melbourne
79,Private room,22,0.69,Melbourne
65,Private room,84,1.62,Melbourne
30,Shared room,11,0.21,Melbourne
50,Private room,93,1.82,Melbourne
190,Entire home/apt,13,0.25,Melbourne
300,Entire home/apt,9,0.25,Melbourne
400,Private room,17,0.34,Melbourne
289,Entire home/apt,13,0.25,Melbourne
109,Entire home/apt,80,1.57,Melbourne
65,Entire home/apt,8,1.32,Melbourne
60,Private room,101,2.02,Melbourne
125,Entire home/apt,102,1.97,Melbourne
132,Entire home/apt,43,0.81,Melbourne
152,Entire home/apt,5,0.43,Melbourne
65,Private room,12,0.41,Melbourne
97,Private room,85,1.64,Melbourne
270,Entire home/apt,42,0.88,Melbourne
100,Entire home/apt,104,2.04,Melbourne
260,Entire home/apt,0,,Melbourne
275,Entire home/apt,66,1.28,Melbourne
86,Entire home/apt,126,2.5,Melbourne
127,Entire home/apt,68,1.29,Melbourne
299,Entire home/apt,49,0.93,Melbourne
169,Entire home/apt,111,2.09,Melbourne
150,Entire home/apt,14,0.38,Melbourne
100,Entire home/apt,141,2.69,Melbourne
180,Private room,0,,Melbourne
168,Entire home/apt,61,2.32,Melbourne
65,Private room,61,1.15,Melbourne
325,Entire home/apt,15,0.31,Melbourne
75,Entire home/apt,120,2.3,Melbourne
246,Entire home/apt,45,0.9,Melbourne
122,Entire home/apt,148,3.01,Melbourne
165,Entire home/apt,48,0.99,Melbourne
100,Entire home/apt,199,3.85,Melbourne
100,Entire home/apt,79,1.56,Melbourne
96,Entire home/apt,4,0.12,Melbourne
186,Entire home/apt,78,1.56,Melbourne
251,Entire home/apt,35,0.66,Melbourne
100,Entire home/apt,12,0.23,Melbourne
350,Entire home/apt,21,0.42,Melbourne
90,Private room,0,,Melbourne
100,Entire home/apt,18,0.36,Melbourne
71,Private room,6,0.12,Melbourne
205,Entire home/apt,3,0.06,Melbourne
127,Entire home/apt,227,4.45,Melbourne
143,Entire home/apt,0,,Melbourne
190,Entire home/apt,4,0.17,Melbourne
69,Entire home/apt,47,0.94,Melbourne
138,Entire home/apt,4,0.08,Melbourne
161,Entire home/apt,145,2.85,Melbourne
300,Entire home/apt,27,0.53,Melbourne
80,Private room,0,,Melbourne
339,Private room,0,,Melbourne
300,Entire home/apt,2,0.05,Melbourne
310,Entire home/apt,3,0.06,Melbourne
883,Entire home/apt,0,,Melbourne
169,Entire home/apt,78,1.54,Melbourne
71,Private room,30,0.59,Melbourne
100,Private room,0,,Melbourne
143,Entire home/apt,9,0.18,Melbourne
199,Entire home/apt,11,0.21,Melbourne
199,Entire home/apt,4,0.08,Melbourne
140,Entire home/apt,0,,Melbourne
170,Private room,14,0.28,Melbourne
64,Private room,37,1.75,Melbourne
115,Entire home/apt,50,1.04,Melbourne
186,Entire home/apt,13,0.34,Melbourne
309,Entire home/apt,165,3.2,Melbourne
226,Entire home/apt,49,1.02,Melbourne
98,Entire home/apt,8,0.16,Melbourne
296,Entire home/apt,17,0.36,Melbourne
71,Entire home/apt,78,1.51,Melbourne
187,Entire home/apt,4,0.14,Melbourne
199,Entire home/apt,2,0.04,Melbourne
80,Private room,5,0.14,Melbourne
