price,room_type,number_of_reviews,reviews_per_month,city
109,Entire home/apt,2,0.05,Sydney
84,Private room,4,0.17,Sydney
150,Entire home/apt,8,0.13,Sydney
450,Entire home/apt,11,0.17,Sydney
96,Entire home/apt,3,0.08,Sydney
199,Entire home/apt,0,,Sydney
60,Private room,19,0.3,Sydney
161,Entire home/apt,7,0.11,Sydney
350,Entire home/apt,30,0.46,Sydney
96,Entire home/apt,56,0.99,Sydney
129,Private room,6,0.12,Sydney
96,Private room,240,3.99,Sydney
251,Entire home/apt,10,0.16,Sydney
1250,Entire home/apt,1,0.03,Sydney
96,Private room,1,0.02,Sydney
83,Private room,44,0.69,Sydney
96,Private room,47,0.73,Sydney
140,Entire home/apt,12,0.19,Sydney
180,Entire home/apt,6,0.09,Sydney
125,Entire home/apt,54,0.84,Sydney
246,Entire home/apt,25,0.4,Sydney
300,Entire home/apt,7,0.11,Sydney
90,Private room,4,0.31,Sydney
300,Entire home/apt,1,0.02,Sydney
179,Entire home/apt,45,2.61,Sydney
199,Entire home/apt,26,0.41,Sydney
100,Entire home/apt,1,0.04,Sydney
79,Private room,7,0.11,Sydney
84,Private room,92,1.44,Sydney
161,Entire home/apt,77,1.22,Sydney
115,Entire home/apt,89,1.41,Sydney
140,Entire home/apt,5,0.1,Sydney
390,Entire home/apt,137,2.15,Sydney
100,Private room,0,,Sydney
599,Entire home/apt,6,0.11,Sydney
120,Private room,38,0.63,Sydney
350,Entire home/apt,16,0.27,Sydney
174,Entire home/apt,53,0.88,Sydney
226,Entire home/apt,3,0.06,Sydney
500,Entire home/apt,3,0.05,Sydney
990,Entire home/apt,4,0.08,Sydney
58,Private room,21,0.33,Sydney
300,Entire home/apt,8,0.29,Sydney
270,Entire home/apt,8,0.13,Sydney
205,Entire home/apt,17,0.38,Sydney
220,Entire home/apt,78,1.39,Sydney
400,Entire home/apt,10,0.17,Sydney
109,Private room,0,,Sydney
251,Entire home/apt,12,0.67,Sydney
140,Entire home/apt,53,0.91,Sydney
120,Entire home/apt,26,0.7,Sydney
140,Entire home/apt,36,0.57,Sydney
179,Entire home/apt,2,0.16,Sydney
130,Private room,16,0.26,Sydney
125,Entire home/apt,1,0.02,Sydney
55,Private room,95,1.5,Sydney
79,Private room,45,0.73,Sydney
98,Entire home/apt,118,2.04,Sydney
700,Entire home/apt,8,0.27,Sydney
100,Private room,3,0.08,Sydney
150,Entire home/apt,15,0.24,Sydney
138,Entire home/apt,24,0.49,Sydney
680,Entire home/apt,1,0.02,Sydney
245,Entire home/apt,17,1.5,Sydney
120,Entire home/apt,252,4.28,Sydney
795,Entire home/apt,2,0.03,Sydney
2515,Entire home/apt,2,0.08,Sydney
383,Entire home/apt,114,2.96,Sydney
400,Entire home/apt,37,1.37,Sydney
295,Entire home/apt,2,0.03,Sydney
199,Entire home/apt,2,0.03,Sydney
750,Entire home/apt,4,0.08,Sydney
130,Entire home/apt,42,0.72,Sydney
170,Entire home/apt,137,2.47,Sydney
534,Entire home/apt,1,0.09,Sydney
320,Entire home/apt,2,0.03,Sydney
69,Private room,74,1.48,Sydney
244,Entire home/apt,0,,Sydney
150,Entire home/apt,8,0.13,Sydney
140,Entire home/apt,2,0.03,Sydney
199,Entire home/apt,201,3.59,Sydney
199,Entire home/apt,2,0.06,Sydney
90,Entire home/apt,0,,Sydney
150,Entire home/apt,5,0.08,Sydney
400,Entire home/apt,0,,Sydney
96,Entire home/apt,6,0.1,Sydney
100,Private room,0,,Sydney
226,Entire home/apt,11,0.17,Sydney
199,Entire home/apt,119,1.87,Sydney
999,Entire home/apt,17,0.28,Sydney
125,Entire home/apt,22,0.37,Sydney
500,Entire home/apt,1,0.02,Sydney
80,Private room,31,0.65,Sydney
145,Entire home/apt,6,0.1,Sydney
71,Private room,0,,Sydney
65,Private room,46,0.75,Sydney
170,Entire home/apt,13,0.21,Sydney
150,Entire home/apt,8,0.17,Sydney
350,Entire home/apt,12,0.25,Sydney
350,Entire home/apt,0,,Sydney
174,Entire home/apt,174,2.91,Sydney
199,Entire home/apt,3,0.08,Sydney
98,Entire home/apt,1,0.03,Sydney
130,Entire home/apt,6,0.09,Sydney
251,Entire home/apt,8,0.13,Sydney
98,Private room,12,0.2,Sydney
50,Private room,3,0.08,Sydney
145,Entire home/apt,67,1.06,Sydney
651,Entire home/apt,4,0.07,Sydney
96,Private room,2,0.03,Sydney
251,Entire home/apt,99,1.57,Sydney
550,Entire home/apt,2,0.03,Sydney
199,Entire home/apt,17,0.28,Sydney
749,Entire home/apt,10,0.16,Sydney
230,Entire home/apt,3,0.05,Sydney
109,Entire home/apt,48,0.94,Sydney
550,Entire home/apt,8,0.24,Sydney
91,Private room,63,1.03,Sydney
496,Entire home/apt,4,0.07,Sydney
305,Entire home/apt,13,0.22,Sydney
320,Entire home/apt,9,0.15,Sydney
100,Entire home/apt,18,0.29,Sydney
349,Entire home/apt,3,0.05,Sydney
228,Entire home/apt,24,0.4,Sydney
500,Entire home/apt,56,0.94,Sydney
180,Entire home/apt,10,0.16,Sydney
71,Private room,175,2.82,Sydney
226,Entire home/apt,47,0.78,Sydney
230,Entire home/apt,5,0.08,Sydney
46,Private room,50,0.82,Sydney
109,Entire home/apt,3,0.05,Sydney
550,Entire home/apt,4,0.08,Sydney
671,Entire home/apt,0,,Sydney
71,Private room,23,0.39,Sydney
407,Entire home/apt,25,0.42,Sydney
150,Entire home/apt,12,0.2,Sydney
450,Entire home/apt,0,,Sydney
230,Entire home/apt,5,0.08,Sydney
118,Entire home/apt,2,0.19,Sydney
180,Entire home/apt,3,0.05,Sydney
500,Entire home/apt,0,,Sydney
651,Entire home/apt,4,0.07,Sydney
525,Entire home/apt,28,0.47,Sydney
386,Entire home/apt,9,0.14,Sydney
143,Entire home/apt,70,1.12,Sydney
145,Entire home/apt,30,0.57,Sydney
329,Entire home/apt,20,0.33,Sydney
165,Entire home/apt,17,3.89,Sydney
112,Entire home/apt,4,0.11,Sydney
900,Entire home/apt,1,0.91,Sydney
46,Private room,168,2.7,Sydney
161,Entire home/apt,62,1.01,Sydney
1049,Entire home/apt,8,0.35,Sydney
100,Entire home/apt,36,0.6,Sydney
100,Private room,46,0.89,Sydney
155,Entire home/apt,54,0.94,Sydney
251,Entire home/apt,38,0.71,Sydney
198,Entire home/apt,33,0.57,Sydney
750,Entire home/apt,4,0.07,Sydney
235,Entire home/apt,10,0.21,Sydney
162,Entire home/apt,80,1.33,Sydney
144,Entire home/apt,2,0.03,Sydney
150,Entire home/apt,8,0.14,Sydney
295,Entire home/apt,3,0.08,Sydney
84,Private room,55,0.9,Sydney
695,Entire home/apt,4,0.07,Sydney
125,Entire home/apt,0,,Sydney
251,Entire home/apt,8,0.13,Sydney
350,Entire home/apt,3,0.05,Sydney
1040,Entire home/apt,2,0.04,Sydney
251,Entire home/apt,1,0.03,Sydney
251,Entire home/apt,1,0.02,Sydney
48,Private room,192,3.13,Sydney
90,Private room,5,0.1,Sydney
150,Private room,0,,Sydney
109,Entire home/apt,2,0.03,Sydney
950,Entire home/apt,0,,Sydney
46,Private room,115,1.85,Sydney
84,Private room,23,0.38,Sydney
500,Entire home/apt,277,4.48,Sydney
161,Entire home/apt,58,0.93,Sydney
125,Entire home/apt,6,0.1,Sydney
550,Entire home/apt,3,0.05,Sydney
60,Private room,2,0.04,Sydney
260,Entire home/apt,9,0.15,Sydney
300,Entire home/apt,25,0.42,Sydney
220,Entire home/apt,38,0.61,Sydney
850,Entire home/apt,0,,Sydney
280,Entire home/apt,0,,Sydney
325,Entire home/apt,8,0.13,Sydney
50,Private room,0,,Sydney
176,Entire home/apt,3,0.05,Sydney
251,Entire home/apt,4,0.07,Sydney
270,Entire home/apt,88,1.47,Sydney
400,Entire home/apt,0,,Sydney
120,Entire home/apt,0,,Sydney
199,Entire home/apt,85,1.39,Sydney
480,Entire home/apt,0,,Sydney
75,Private room,3,0.05,Sydney
400,Entire home/apt,5,0.08,Sydney
249,Entire home/apt,1,0.02,Sydney
140,Entire home/apt,0,,Sydney
500,Entire home/apt,3,0.05,Sydney
205,Entire home/apt,164,2.66,Sydney
55,Private room,62,1.01,Sydney
53,Private room,4,0.11,Sydney
82,Private room,90,1.48,Sydney
700,Entire home/apt,1,0.09,Sydney
170,Entire home/apt,2,0.03,Sydney
84,Private room,31,0.51,Sydney
199,Entire home/apt,20,0.32,Sydney
550,Entire home/apt,62,1.07,Sydney
84,Private room,22,0.36,Sydney
199,Entire home/apt,174,2.82,Sydney
260,Entire home/apt,10,0.16,Sydney
226,Entire home/apt,64,1.04,Sydney
900,Entire home/apt,19,0.39,Sydney
800,Entire home/apt,36,0.59,Sydney
145,Entire home/apt,18,0.31,Sydney
71,Private room,1,0.02,Sydney
1200,Entire home/apt,0,,Sydney
118,Entire home/apt,0,,Sydney
53,Private room,83,1.35,Sydney
75,Private room,19,0.32,Sydney
86,Private room,57,0.95,Sydney
714,Entire home/apt,4,0.07,Sydney
100,Entire home/apt,2,0.03,Sydney
226,Entire home/apt,20,0.33,Sydney
42,Private room,24,0.39,Sydney
199,Private room,35,0.58,Sydney
300,Entire home/apt,2,0.04,Sydney
91,Entire home/apt,77,1.26,Sydney
220,Entire home/apt,7,0.3,Sydney
100,Entire home/apt,3,0.19,Sydney
239,Entire home/apt,1,0.02,Sydney
165,Entire home/apt,219,3.59,Sydney
26,Entire home/apt,35,1.88,Sydney
75,Private room,4,0.07,Sydney
220,Entire home/apt,1,0.02,Sydney
288,Entire home/apt,3,0.06,Sydney
527,Entire home/apt,2,0.08,Sydney
122,Entire home/apt,128,2.08,Sydney
65,Private room,43,0.7,Sydney
695,Entire home/apt,1,0.09,Sydney
285,Entire home/apt,2,0.03,Sydney
161,Entire home/apt,0,,Sydney
651,Entire home/apt,2,0.03,Sydney
400,Entire home/apt,1,0.03,Sydney
138,Entire home/apt,265,4.44,Sydney
150,Entire home/apt,10,0.17,Sydney
120,Entire home/apt,4,0.07,Sydney
249,Entire home/apt,83,1.38,Sydney
300,Entire home/apt,3,0.05,Sydney
500,Entire home/apt,0,,Sydney
177,Entire home/apt,18,0.3,Sydney
199,Entire home/apt,2,0.03,Sydney
295,Entire home/apt,1,0.03,Sydney
174,Entire home/apt,93,1.53,Sydney
75,Entire home/apt,8,0.19,Sydney
260,Entire home/apt,29,0.47,Sydney
271,Entire home/apt,58,0.97,Sydney
251,Entire home/apt,6,0.1,Sydney
100,Entire home/apt,5,0.08,Sydney
220,Entire home/apt,6,0.1,Sydney
130,Entire home/apt,1,0.03,Sydney
395,Entire home/apt,2,0.06,Sydney
190,Entire home/apt,4,0.08,Sydney
599,Entire home/apt,10,0.21,Sydney
310,Entire home/apt,3,0.05,Sydney
900,Entire home/apt,2,0.03,Sydney
800,Entire home/apt,183,3.97,Sydney
140,Entire home/apt,209,3.4,Sydney
32,Private room,4,0.13,Sydney
180,Entire home/apt,65,1.08,Sydney
86,Private room,4,0.11,Sydney
379,Entire home/apt,11,0.18,Sydney
109,Entire home/apt,48,0.8,Sydney
599,Entire home/apt,6,0.1,Sydney
104,Entire home/apt,1,0.02,Sydney
109,Entire home/apt,118,1.95,Sydney
161,Entire home/apt,24,0.4,Sydney
140,Private room,6,0.15,Sydney
199,Entire home/apt,4,0.07,Sydney
599,Entire home/apt,0,,Sydney
205,Entire home/apt,41,0.67,Sydney
84,Private room,26,0.43,Sydney
71,Private room,6,0.1,Sydney
90,Private room,2,0.11,Sydney
79,Entire home/apt,2,1.09,Sydney
65,Private room,91,1.49,Sydney
60,Private room,11,0.18,Sydney
850,Entire home/apt,8,0.34,Sydney
53,Private room,14,0.26,Sydney
300,Entire home/apt,9,0.18,Sydney
950,Entire home/apt,4,0.11,Sydney
130,Entire home/apt,64,2.28,Sydney
342,Entire home/apt,3,0.13,Sydney
140,Entire home/apt,2,0.03,Sydney
79,Private room,106,1.74,Sydney
50,Private room,0,,Sydney
590,Entire home/apt,3,0.05,Sydney
105,Entire home/apt,1,0.02,Sydney
40,Private room,10,0.17,Sydney
251,Entire home/apt,1,0.02,Sydney
1600,Entire home/apt,43,0.76,Sydney
180,Entire home/apt,2,0.03,Sydney
350,Entire home/apt,5,0.08,Sydney
96,Private room,2,0.03,Sydney
150,Entire home/apt,147,2.51,Sydney
161,Private room,102,1.67,Sydney
188,Entire home/apt,171,2.84,Sydney
165,Entire home/apt,6,0.1,Sydney
999,Entire home/apt,1,0.02,Sydney
120,Private room,31,0.53,Sydney
161,Entire home/apt,5,0.08,Sydney
300,Entire home/apt,6,0.13,Sydney
150,Entire home/apt,83,1.36,Sydney
102,Entire home/apt,62,1.03,Sydney
199,Entire home/apt,0,,Sydney
143,Entire home/apt,77,1.29,Sydney
60,Private room,20,0.41,Sydney
750,Entire home/apt,4,0.07,Sydney
239,Entire home/apt,4,0.07,Sydney
115,Entire home/apt,2,0.03,Sydney
150,Entire home/apt,1,0.04,Sydney
1250,Entire home/apt,3,0.05,Sydney
105,Private room,1,0.02,Sydney
115,Entire home/apt,5,0.08,Sydney
140,Entire home/apt,93,1.53,Sydney
140,Entire home/apt,76,1.38,Sydney
419,Entire home/apt,140,2.35,Sydney
140,Entire home/apt,109,1.8,Sydney
800,Entire home/apt,9,0.19,Sydney
119,Private room,83,1.74,Sydney
190,Entire home/apt,2,0.03,Sydney
150,Entire home/apt,4,0.07,Sydney
599,Entire home/apt,3,0.06,Sydney
199,Entire home/apt,1,0.03,Sydney
186,Entire home/apt,6,0.1,Sydney
550,Entire home/apt,0,,Sydney
120,Entire home/apt,114,1.88,Sydney
199,Entire home/apt,7,0.12,Sydney
71,Private room,13,0.28,Sydney
150,Entire home/apt,2,0.08,Sydney
100,Entire home/apt,7,0.12,Sydney
130,Entire home/apt,27,0.45,Sydney
230,Entire home/apt,104,1.74,Sydney
237,Entire home/apt,10,0.17,Sydney
251,Entire home/apt,2,0.07,Sydney
94,Private room,14,0.23,Sydney
400,Entire home/apt,9,0.15,Sydney
190,Entire home/apt,37,0.62,Sydney
444,Entire home/apt,8,0.13,Sydney
199,Entire home/apt,2,0.04,Sydney
199,Entire home/apt,5,0.1,Sydney
300,Private room,1,0.11,Sydney
275,Entire home/apt,3,0.05,Sydney
251,Entire home/apt,1,0.02,Sydney
251,Entire home/apt,0,,Sydney
208,Entire home/apt,36,0.6,Sydney
80,Private room,16,0.26,Sydney
199,Entire home/apt,5,0.08,Sydney
80,Private room,7,1.11,Sydney
750,Entire home/apt,0,,Sydney
599,Entire home/apt,1,0.06,Sydney
220,Entire home/apt,135,2.28,Sydney
251,Entire home/apt,0,,Sydney
60,Private room,15,0.31,Sydney
90,Entire home/apt,1,0.03,Sydney
599,Entire home/apt,7,0.12,Sydney
100,Private room,9,0.36,Sydney
299,Entire home/apt,0,,Sydney
180,Entire home/apt,4,0.07,Sydney
120,Private room,2,0.04,Sydney
174,Entire home/apt,41,0.69,Sydney
174,Private room,5,0.08,Sydney
300,Entire home/apt,3,0.06,Sydney
220,Entire home/apt,4,0.08,Sydney
440,Entire home/apt,0,,Sydney
150,Entire home/apt,3,0.05,Sydney
199,Entire home/apt,51,0.88,Sydney
280,Entire home/apt,2,0.04,Sydney
71,Private room,0,,Sydney
71,Private room,0,,Sydney
220,Entire home/apt,34,0.62,Sydney
75,Entire home/apt,2,0.08,Sydney
55,Private room,142,2.47,Sydney
289,Entire home/apt,42,0.74,Sydney
300,Entire home/apt,1,0.03,Sydney
800,Entire home/apt,0,,Sydney
400,Entire home/apt,15,0.27,Sydney
120,Entire home/apt,4,0.07,Sydney
58,Private room,9,0.15,Sydney
220,Entire home/apt,8,0.17,Sydney
15,Entire home/apt,101,1.69,Sydney
122,Private room,18,0.3,Sydney
136,Entire home/apt,16,0.3,Sydney
518,Entire home/apt,9,0.15,Sydney
316,Entire home/apt,0,,Sydney
100,Private room,3,0.09,Sydney
145,Entire home/apt,140,2.33,Sydney
90,Private room,1,0.02,Sydney
180,Entire home/apt,2,0.04,Sydney
275,Entire home/apt,72,1.2,Sydney
385,Entire home/apt,1,0.04,Sydney
71,Private room,4,0.23,Sydney
180,Entire home/apt,1,0.02,Sydney
100,Private room,13,0.79,Sydney
165,Entire home/apt,6,0.1,Sydney
161,Entire home/apt,118,2.01,Sydney
399,Entire home/apt,1,0.09,Sydney
145,Private room,25,1.2,Sydney
152,Entire home/apt,34,0.57,Sydney
50,Private room,4,0.12,Sydney
140,Entire home/apt,10,0.19,Sydney
180,Entire home/apt,188,3.14,Sydney
298,Entire home/apt,99,1.65,Sydney
180,Entire home/apt,0,,Sydney
180,Entire home/apt,7,0.15,Sydney
450,Entire home/apt,0,,Sydney
226,Entire home/apt,27,0.45,Sydney
120,Entire home/apt,9,0.15,Sydney
60,Private room,12,0.25,Sydney
199,Entire home/apt,2,0.03,Sydney
251,Entire home/apt,9,0.15,Sydney
251,Entire home/apt,1,0.04,Sydney
179,Entire home/apt,7,0.2,Sydney
419,Entire home/apt,39,0.69,Sydney
172,Entire home/apt,4,0.07,Sydney
120,Entire home/apt,1,0.05,Sydney
73,Private room,77,1.32,Sydney
140,Entire home/apt,72,1.23,Sydney
98,Private room,58,0.96,Sydney
521,Entire home/apt,0,,Sydney
190,Entire home/apt,3,0.05,Sydney
120,Private room,0,,Sydney
169,Private room,4,0.07,Sydney
179,Entire home/apt,14,0.24,Sydney
599,Entire home/apt,17,0.29,Sydney
173,Entire home/apt,9,0.17,Sydney
165,Entire home/apt,25,0.49,Sydney
199,Entire home/apt,68,1.13,Sydney
800,Entire home/apt,0,,Sydney
395,Entire home/apt,3,0.06,Sydney
161,Entire home/apt,5,0.08,Sydney
220,Entire home/apt,69,1.16,Sydney
60,Private room,5,0.08,Sydney
264,Entire home/apt,13,0.26,Sydney
239,Entire home/apt,0,,Sydney
226,Entire home/apt,40,0.68,Sydney
450,Entire home/apt,13,0.23,Sydney
300,Entire home/apt,0,,Sydney
170,Private room,118,2.03,Sydney
540,Entire home/apt,0,,Sydney
112,Private room,5,0.08,Sydney
180,Entire home/apt,98,1.64,Sydney
161,Entire home/apt,0,,Sydney
120,Entire home/apt,0,,Sydney
130,Entire home/apt,12,0.34,Sydney
60,Private room,15,0.25,Sydney
100,Private room,2,0.03,Sydney
199,Entire home/apt,87,1.49,Sydney
80,Private room,74,1.23,Sydney
140,Private room,1,0.02,Sydney
140,Entire home/apt,27,0.48,Sydney
130,Entire home/apt,2,0.03,Sydney
115,Entire home/apt,104,2.45,Sydney
60,Entire home/apt,12,0.25,Sydney
60,Private room,0,,Sydney
129,Entire home/apt,6,0.11,Sydney
46,Private room,92,1.76,Sydney
120,Private room,0,,Sydney
120,Entire home/apt,67,1.12,Sydney
100,Private room,0,,Sydney
150,Private room,7,0.14,Sydney
145,Entire home/apt,38,0.63,Sydney
120,Private room,1,0.02,Sydney
90,Entire home/apt,7,0.12,Sydney
71,Private room,1,0.02,Sydney
239,Entire home/apt,134,2.26,Sydney
390,Entire home/apt,1,0.02,Sydney
100,Entire home/apt,1,0.04,Sydney
260,Entire home/apt,5,0.08,Sydney
350,Entire home/apt,1,0.02,Sydney
165,Entire home/apt,32,0.54,Sydney
169,Private room,2,0.04,Sydney
599,Entire home/apt,0,,Sydney
186,Entire home/apt,124,2.07,Sydney
100,Private room,16,0.34,Sydney
174,Entire home/apt,33,0.56,Sydney
251,Entire home/apt,20,0.33,Sydney
145,Private room,103,1.72,Sydney
80,Private room,14,0.23,Sydney
84,Private room,97,1.62,Sydney
71,Private room,15,0.65,Sydney
190,Entire home/apt,2,0.03,Sydney
130,Entire home/apt,0,,Sydney
406,Entire home/apt,3,0.07,Sydney
100,Entire home/apt,17,0.29,Sydney
120,Entire home/apt,102,1.75,Sydney
251,Entire home/apt,1,0.02,Sydney
60,Private room,58,1.0,Sydney
100,Private room,13,0.22,Sydney
140,Entire home/apt,1,0.02,Sydney
750,Entire home/apt,1,0.02,Sydney
120,Entire home/apt,3,0.06,Sydney
80,Private room,0,,Sydney
174,Entire home/apt,29,0.86,Sydney
60,Private room,106,1.79,Sydney
140,Entire home/apt,0,,Sydney
96,Private room,5,0.21,Sydney
96,Private room,36,0.96,Sydney
300,Entire home/apt,1,0.02,Sydney
115,Entire home/apt,105,1.76,Sydney
260,Private room,0,,Sydney
90,Private room,3,0.06,Sydney
299,Entire home/apt,4,0.07,Sydney
71,Private room,144,2.44,Sydney
90,Private room,137,2.46,Sydney
173,Entire home/apt,141,2.41,Sydney
341,Entire home/apt,162,2.74,Sydney
651,Entire home/apt,1,0.02,Sydney
150,Entire home/apt,10,0.2,Sydney
84,Private room,82,3.08,Sydney
130,Entire home/apt,72,1.21,Sydney
36,Private room,3,0.05,Sydney
750,Entire home/apt,7,0.15,Sydney
221,Entire home/apt,51,0.87,Sydney
136,Entire home/apt,27,0.46,Sydney
285,Private room,86,1.47,Sydney
199,Entire home/apt,186,3.17,Sydney
140,Entire home/apt,170,2.93,Sydney
800,Entire home/apt,0,,Sydney
100,Private room,1,0.09,Sydney
71,Private room,0,,Sydney
300,Entire home/apt,35,0.61,Sydney
235,Entire home/apt,2,0.04,Sydney
375,Entire home/apt,2,0.18,Sydney
190,Entire home/apt,7,0.13,Sydney
350,Entire home/apt,1,0.02,Sydney
105,Entire home/apt,4,0.07,Sydney
96,Private room,6,0.1,Sydney
65,Private room,83,1.41,Sydney
80,Private room,45,0.77,Sydney
130,Private room,207,3.52,Sydney
800,Entire home/apt,3,0.06,Sydney
120,Entire home/apt,2,0.22,Sydney
300,Entire home/apt,8,0.17,Sydney
220,Entire home/apt,47,1.3,Sydney
96,Private room,43,0.9,Sydney
199,Entire home/apt,8,0.14,Sydney
55,Private room,89,1.88,Sydney
375,Entire home/apt,12,0.26,Sydney
144,Entire home/apt,63,1.33,Sydney
120,Private room,0,,Sydney
120,Private room,0,,Sydney
224,Entire home/apt,12,0.2,Sydney
251,Entire home/apt,1,0.02,Sydney
120,Entire home/apt,0,,Sydney
80,Private room,81,1.39,Sydney
109,Entire home/apt,6,0.11,Sydney
90,Private room,1,0.04,Sydney
260,Entire home/apt,15,0.26,Sydney
105,Private room,370,6.3,Sydney
159,Entire home/apt,13,0.61,Sydney
84,Private room,130,2.24,Sydney
624,Private room,31,0.63,Sydney
48,Private room,47,0.8,Sydney
174,Entire home/apt,89,1.54,Sydney
100,Private room,90,1.57,Sydney
84,Private room,150,2.58,Sydney
300,Entire home/apt,1,0.02,Sydney
251,Entire home/apt,50,0.85,Sydney
251,Entire home/apt,104,1.77,Sydney
161,Entire home/apt,60,1.03,Sydney
62,Private room,7,0.15,Sydney
120,Private room,0,,Sydney
75,Private room,213,3.66,Sydney
150,Entire home/apt,3,0.1,Sydney
91,Private room,4,0.1,Sydney
80,Private room,79,1.86,Sydney
130,Entire home/apt,5,0.09,Sydney
64,Private room,67,1.54,Sydney
130,Entire home/apt,109,1.87,Sydney
100,Entire home/apt,105,1.79,Sydney
275,Entire home/apt,0,,Sydney
400,Entire home/apt,6,0.13,Sydney
158,Private room,5,0.86,Sydney
156,Entire home/apt,95,1.61,Sydney
100,Entire home/apt,47,0.84,Sydney
599,Entire home/apt,0,,Sydney
96,Private room,7,0.19,Sydney
75,Private room,3,0.08,Sydney
125,Private room,39,0.69,Sydney
431,Entire home/apt,19,0.41,Sydney
96,Entire home/apt,0,,Sydney
950,Entire home/apt,3,0.05,Sydney
850,Entire home/apt,1,0.04,Sydney
180,Entire home/apt,10,0.18,Sydney
395,Entire home/apt,6,0.13,Sydney
199,Entire home/apt,2,0.09,Sydney
71,Private room,119,2.03,Sydney
55,Private room,6,0.22,Sydney
170,Private room,0,,Sydney
75,Private room,67,1.16,Sydney
533,Entire home/apt,16,0.33,Sydney
136,Entire home/apt,141,2.62,Sydney
